Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
demo_EEBM,,,,2019-08-05 17:49:13,2019-08-05 17:49:18,5.857s,FAILED
,,,,,,,
Test Cases/OM_ExistingBuildings/TC_EnergyEfficiencyBestManagementPractices,,,,2019-08-05 17:49:13,2019-08-05 17:49:18,5.423s,FAILED
Start listener action : sampleBeforeTestCase,,,,2019-08-05 17:49:13,2019-08-05 17:49:13,0.399s,PASSED
runWithCucumberRunner(runner_OM_ExistingBuildings.EnergyEfficiencyBestManagementPractices),,,,2019-08-05 17:49:14,2019-08-05 17:49:18,4.235s,FAILED
