Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Demo_SM,Chrome 75.0.3770.142,,,2019-08-05 15:57:29,2019-08-05 16:01:55,4m - 25.898s,PASSED
,,,,,,,
Test Cases/OM_ExistingBuildings/TC_SiteManagement,Chrome 75.0.3770.142,,,2019-08-05 15:57:30,2019-08-05 16:01:55,4m - 24.150s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.142,,,2019-08-05 15:57:31,2019-08-05 15:57:31,0.448s,PASSED
runWithCucumberRunner(runner_OM_ExistingBuildings.SiteManagementTestRunner),Chrome 75.0.3770.142,,,2019-08-05 15:57:31,2019-08-05 16:01:55,4m - 23.411s,PASSED
